episode,wave,rewards,equity,actor_loss,critic_loss,lr,v_viol,line_ovld,power_loss,shock_pct,steps_survived,g_V,g_T,g_G,g_C,lambda_V,lambda_T,lambda_G,lambda_C,max_v_dev,n_violations,max_loading
641,2,683.9092943121315,99.7573956119313,-0.0038671738235279917,0.3783994043245912,1.25e-05,11.465882352941177,0.0,0.0,0.29662225504551043,425,0.02292748913168907,2.400182893325109e-06,0.09621310234069824,0.4259333312511444,0.0033520584916254545,1.1186566850096885e-05,0.01595774411706585,0.053007186623010114,0.5907697474255281,11.465882352941177,0.782596374539768
642,2,3192.2490134021464,99.99247902457408,-0.006099855696613138,0.13249973930192716,1.25e-05,14.047099652949926,0.0,0.0,0.20533682503573222,2017,0.022191602736711502,0.0,0.10773304104804993,0.4447699189186096,0.0033520584916254545,1.1186566850096887e-05,0.015957744117065853,0.05300718662301011,0.5879999995231628,14.047099652949926,0.7489314237678766
643,2,324.47820522576427,99.44663125960554,-0.005211540358141064,0.24350474327802657,1.25e-05,13.562841530054644,0.0,0.0,0.127239558555169,183,0.026132745668292046,0.0001758344005793333,0.11812366545200348,0.33574458956718445,0.0033743338771290965,1.1055035212747648e-05,0.016056807980812222,0.05369634518646559,0.5902513656459871,13.562841530054644,0.8277760897177816
644,2,1493.429979999674,99.8859284488377,-0.003346282965503633,0.1681070951744914,1.25e-05,13.104477611940299,0.0,0.0,0.23240275220489787,938,0.024121416732668877,1.5146547411859501e-05,0.10349096357822418,0.4344571828842163,0.003380192735587393,1.0999760036683908e-05,0.016084596180414527,0.05386570207881827,0.5884392319330528,13.104477611940299,0.7477692137521975
645,2,2135.428365846179,99.91783886768965,-0.0015569562325254082,0.14263367182575165,1.25e-05,14.37696335078534,0.0,0.0,0.2612571739799554,1337,0.023548638448119164,2.19972225750098e-05,0.0998629629611969,0.4363013803958893,0.003394054718020955,1.0952353367436794e-05,0.016132633316289,0.05415603343806057,0.5905092419664987,14.37696335078534,0.7578489463901734
646,2,201.285439855956,99.17339243654345,-0.0015569562325254082,0.14263367182575165,1.25e-05,13.885245901639344,0.0,0.0,0.15724297777576252,122,0.02779611200094223,2.53717735176906e-05,0.11383888870477676,0.4118625819683075,0.003405830140132177,1.0870480501509874e-05,0.016170329087850127,0.05449117970337614,0.5928243555006434,13.885245901639344,0.7594750846018556
647,2,1972.4225471130258,99.91263694976635,0.009071242596421922,0.2598859231386866,1.25e-05,14.762589928057555,0.0,0.0,0.17681707061280802,1251,0.02428712323307991,4.6362293915080954e-07,0.11121566593647003,0.42620161175727844,0.003405830140132178,1.0870480501509872e-05,0.016170329087850127,0.05449117970337616,0.6197198458808026,14.762589928057555,0.7609954882773469
648,2,173.49016574563436,99.06657423796477,0.009071242596421922,0.2598859231386866,1.25e-05,12.11111111111111,0.0,0.0,0.17164452169222294,108,0.02687140740454197,0.0002726474776864052,0.1130487397313118,0.41809195280075073,0.0034273350076383705,1.0771262554920556e-05,0.01625224214684626,0.05493154596368907,0.5956296291616228,12.11111111111111,0.7735897214324386
649,2,232.65830096150555,99.32178389786074,0.009071242596421922,0.2598859231386866,1.25e-05,12.36241610738255,0.0,0.0,0.13952650103942849,149,0.025658857077360153,0.00016273562505375594,0.11608350276947021,0.42236942052841187,0.0034273350076383696,1.0771262554920551e-05,0.01625224214684626,0.05493154596368905,0.5907651001975041,12.36241610738255,0.7834341594036793
650,2,512.9523103154868,99.68456486628605,-0.0027850584127008917,0.3799972292035818,1.25e-05,11.670769230769231,0.0,0.0,0.24214106749124448,325,0.02343234047293663,0.00012459327990654856,0.10295912623405457,0.4258473217487335,0.0034273350076383696,1.077126255492055e-05,0.01625224214684626,0.05493154596368906,0.5913050543344938,11.670769230769231,0.7961349533154414
651,2,1988.5741880826745,99.91344030263966,-0.010449793189764023,0.15874900567260655,1.25e-05,15.122723673792557,0.0,0.0,0.22424860403033914,1263,0.024806052446365356,6.21131789557694e-07,0.10575085133314133,0.43070194125175476,0.003437308253047306,1.0822393903925305e-05,0.016282179942765873,0.05508674749633187,0.5883262069661374,15.122723673792557,0.7786275651940069
652,2,298.0125452696351,99.43101934368691,-0.004653535899706185,0.27013222109526397,1.25e-05,11.623595505617978,0.0,0.0,0.2476651143821515,178,0.024613916873931885,0.00013134852633811533,0.10137207806110382,0.4081311523914337,0.0034497983272197556,1.07937639914156e-05,0.01632740543601077,0.05539025398783826,0.5903146062674147,11.623595505617978,0.7808976374315412
653,2,193.69691671909393,99.18648953591624,-0.004653535899706185,0.27013222109526397,1.25e-05,11.911290322580646,0.0,0.0,0.11602149636915726,124,0.026054861024022102,0.0001412999554304406,0.11895550042390823,0.4210602939128876,0.003459149430245829,1.0740294883553264e-05,0.016351791536264294,0.05553655924271229,0.5913225801721695,11.911290322580646,0.7862276747342078
654,2,232.50678537293888,99.31275908801021,-0.004653535899706185,0.27013222109526397,1.25e-05,11.768707482993197,0.0,0.0,0.2453821839144628,147,0.025279976427555084,0.00017523257702123374,0.10258025676012039,0.43003493547439575,0.0034591494302458298,1.0740294883553267e-05,0.016351791536264298,0.05553655924271227,0.590802720614842,11.768707482993197,0.7818463594735074
655,2,238.77323706707773,99.33065442217897,-0.0034194089006632567,0.38730176240205766,1.25e-05,12.549668874172186,0.0,0.0,0.17559106624622256,151,0.025279035791754723,0.0002207811048720032,0.113439179956913,0.42975571751594543,0.00345914943024583,1.0740294883553267e-05,0.016351791536264298,0.05553655924271229,0.5907284763475128,12.549668874172186,0.7345719305884759
656,2,1602.1846373531453,99.8939936827107,-0.007286001648753882,0.1253527458757162,1.25e-05,14.147087857847977,0.0,0.0,0.2787364339877924,1013,0.024155715480446815,3.586536695365794e-05,0.09867411851882935,0.43183958530426025,0.003466543012535753,1.0816138567335011e-05,0.016377591697445824,0.05567970062910285,0.5884067122580857,14.147087857847977,0.7655995162783111
657,2,198.56522673410805,99.1731737480789,-0.007286001648753882,0.1253527458757162,1.25e-05,12.040983606557377,0.0,0.0,0.21192210041863624,122,0.026332400739192963,3.7327790778363124e-05,0.10620307922363281,0.40916505455970764,0.0034794508280681226,1.0773893227122504e-05,0.0164118543478316,0.055984095455597495,0.5952365334893837,12.040983606557377,0.7414164230471751
658,2,188.05401751824607,99.12344891092052,-0.007286001648753882,0.1253527458757162,1.25e-05,13.530434782608696,0.0,0.0,0.184538273596567,115,0.027922704815864563,1.1798487093983567e-06,0.11022626608610153,0.4065306484699249,0.0034794508280681226,1.0773893227122504e-05,0.016411854347831597,0.055984095455597495,0.5915826082229614,13.530434782608696,0.7909109877503436
659,2,257.4065408083188,99.33069398387379,-0.007286001648753882,0.1253527458757162,1.25e-05,12.125827814569536,0.0,0.0,0.21789171301546514,151,0.02563541941344738,2.6241796149406582e-05,0.10647881031036377,0.3719331920146942,0.0034794508280681226,1.0773893227122511e-05,0.016411854347831593,0.055984095455597516,0.5930671707683841,12.125827814569536,0.7679892746817987
660,2,336.06444345219523,99.5339274975138,-0.0033217718979964652,0.4911840644975503,1.25e-05,12.20183486238532,0.0,0.0,0.19222807271183123,218,0.025199322029948235,3.996957093477249e-05,0.1094227135181427,0.44153469800949097,0.003479450828068123,1.0773893227122504e-05,0.016411854347831597,0.055984095455597495,0.6325478370583385,12.20183486238532,0.7802763824616004
661,2,1749.4390240177918,99.90198494711467,0.0025099722875489127,0.15418054549782365,1.25e-05,14.70897552130553,0.0,0.0,0.12031466295908683,1103,0.0243318323045969,1.4243621990317479e-05,0.1193399727344513,0.4310503304004669,0.0034887741228902766,1.0806255541750603e-05,0.016435970644275686,0.0561026900166635,0.6352244523689083,14.70897552130553,0.7745232147081051
662,2,277.9313192504583,99.37193369421159,0.0025099722875489127,0.15418054549782365,1.25e-05,12.397515527950311,0.0,0.0,0.16446737856034652,161,0.0255515705794096,0.0001508832792751491,0.1137320026755333,0.3523431122303009,0.0035018584158303103,1.0716502578775834e-05,0.016506391054501416,0.05639628958244425,0.5905590057373047,12.397515527950311,0.811067351273128
663,2,3200.581041277973,99.9924636976992,-0.012824587679157654,0.14716838020831347,1.25e-05,13.608824987605354,0.0,0.0,0.20175303079128865,2017,0.022441210225224495,5.28782038600184e-07,0.10889659821987152,0.4459311068058014,0.003501858415830311,1.071650257877584e-05,0.016506391054501416,0.056396289582444255,0.5879999995231628,13.608824987605354,0.7347187111149581
664,2,1156.22917097961,99.85256232467353,0.028516472317278385,0.23875737003982067,1.25e-05,14.417366946778712,0.0,0.0,0.11575909692910313,714,0.025822054594755173,3.438722342252731e-05,0.12110783159732819,0.4044208228588104,0.003522944244221741,1.0581248104285542e-05,0.016614354684207407,0.05699674336786468,0.6044865941800991,14.417366946778712,0.7883409123126867
665,2,255.68756834720472,99.34791668307396,0.028516472317278385,0.23875737003982067,1.25e-05,11.729032258064516,0.0,0.0,0.18616475309157773,155,0.02511531487107277,0.00013931028661318123,0.11151285469532013,0.40429893136024475,0.003536512627140224,1.047761640998531e-05,0.01668103994668888,0.05727525437976122,0.5906580640423682,11.729032258064516,0.8119153595739795
666,2,240.8041901588448,99.30344022553543,0.028516472317278385,0.23875737003982067,1.25e-05,13.434482758620689,0.0,0.0,0.1584188562957704,145,0.02689414657652378,1.0461997135280399e-06,0.11477731168270111,0.39220476150512695,0.0035365126271402238,1.047761640998531e-05,0.01668103994668888,0.05727525437976121,0.5908413788367962,13.434482758620689,0.8004393610461005
667,2,599.1093974010239,99.72147297019235,0.0018161048034304066,0.42422706908301305,1.25e-05,12.57181571815718,0.0,0.0,0.11002648447998309,369,0.02364092692732811,1.3548321476264391e-05,0.12113946676254272,0.40791797637939453,0.003536512627140225,1.047761640998531e-05,0.01668103994668888,0.057275254379761206,0.6001659518657985,12.57181571815718,0.7963555594123799
668,2,204.0254299351633,99.17999900259623,0.0018161048034304066,0.42422706908301305,1.25e-05,12.065040650406504,0.0,0.0,0.2949280753165854,123,0.026423633098602295,2.503808354958892e-05,0.09704285115003586,0.4063921570777893,0.0035443887927866856,1.051328430742823e-05,0.016712990483592205,0.0573964270515144,0.5956562132370181,12.065040650406504,0.7595622990189529
669,2,250.06508370105902,99.37194866867539,0.0018161048034304066,0.42422706908301305,1.25e-05,11.701863354037267,0.0,0.0,0.15827436414352883,161,0.02492990531027317,0.00014029293379280716,0.11417844146490097,0.4315892457962036,0.0035443887927866856,1.0513284307428227e-05,0.01671299048359221,0.05739642705151439,0.5905590057373047,11.701863354037267,0.7685830763408116
670,2,859.6344628830348,99.80007840489147,-0.004071350160397981,0.4444016069173813,1.25e-05,13.267822736030828,0.0,0.0,0.23473623822081277,519,0.02305610105395317,1.6790951121947728e-05,0.10438168048858643,0.42099693417549133,0.003544388792786685,1.0513284307428229e-05,0.01671299048359221,0.05739642705151438,0.5893072604214296,13.267822736030828,0.763627327935544
671,2,1086.2002925575393,99.84724733441375,-0.002823531022295356,0.10137864522403106,1.25e-05,12.300872093023257,0.0,0.0,0.2331669269714692,688,0.023813962936401367,3.0600571676586696e-07,0.1045454815030098,0.4364628493785858,0.003551840518211921,1.0520313289888565e-05,0.016741620583704764,0.057510265972156686,0.5885988367331583,12.300872093023257,0.7816388974356097
672,2,215.12144174156603,99.22389139028697,-0.002823531022295356,0.10137864522403106,1.25e-05,12.038461538461538,0.0,0.0,0.10086214478811018,130,0.02610391564667225,2.1218722395133227e-05,0.12294220924377441,0.4061204791069031,0.003561802250447718,1.0432223899814682e-05,0.016782097938385494,0.05778664148137856,0.5970549445885879,12.038461538461538,0.7784669408431419
673,2,387.52551189183373,99.58959019568658,-0.005137186101637781,0.3132262984290719,1.25e-05,12.258064516129032,0.0,0.0,0.17189927929898857,248,0.023774247616529465,3.332456253701821e-05,0.11332707107067108,0.4260786771774292,0.003561802250447719,1.0432223899814678e-05,0.016782097938385497,0.05778664148137857,0.5896612898476662,12.258064516129032,0.7563107434299684
674,2,200.79015199853325,99.15986258188883,-0.005137186101637781,0.3132262984290719,1.25e-05,12.1,0.0,0.0,0.2660897344432768,120,0.026542572304606438,5.337734546628781e-05,0.10140026360750198,0.3930049240589142,0.0035685011430100356,1.0385832547650501e-05,0.016810558394991522,0.057930419814697515,0.5943761900067329,12.1,0.7749347880482673
675,2,223.54834169925775,99.23552883032596,-0.005137186101637781,0.3132262984290719,1.25e-05,11.992424242424242,0.0,0.0,0.20166390954631908,132,0.026070795953273773,3.9994847611524165e-05,0.10960327833890915,0.3893362581729889,0.003568501143010035,1.0385832547650503e-05,0.01681055839499153,0.057930419814697535,0.5933506488800049,11.992424242424242,0.7671130746603012
676,2,402.6355989461127,99.5927565612793,-0.007609377312473953,0.40889750942587855,1.25e-05,11.44,0.0,0.0,0.22852261008951505,250,0.023726362735033035,3.367630415596068e-05,0.10593615472316742,0.44187113642692566,0.003568501143010035,1.0385832547650503e-05,0.016810558394991525,0.05793041981469753,0.5903542852401733,11.44,0.7571257927417755
677,2,637.2675895707613,99.74079798931439,-0.007609377312473953,0.40889750942587855,1.25e-05,11.30478589420655,0.0,0.0,0.2473088990384647,397,0.022950652986764908,1.2853169209847692e-05,0.10315889120101929,0.4387807250022888,0.0035754738371239028,1.0372671640655168e-05,0.01683217908532353,0.05804650808607144,0.5898371876337066,11.30478589420655,0.7708990669971149
678,2,631.9320080284771,99.74076591510917,-0.008202088423646413,0.3353168872686533,1.25e-05,11.319899244332493,0.0,0.0,0.2484462554973347,397,0.02296847477555275,1.729285213514231e-05,0.10299486666917801,0.440707266330719,0.0035754738371239028,1.0372671640655168e-05,0.01683217908532353,0.05804650808607144,0.5897291071468997,11.319899244332493,0.7787179149668523
679,2,232.10709124454112,99.25230017768013,-0.008202088423646413,0.3353168872686533,1.25e-05,11.992592592592592,0.0,0.0,0.20605454230237819,135,0.026017827913165092,2.6974033971782774e-05,0.10901706665754318,0.38823044300079346,0.0035812437043634686,1.0347085968525699e-05,0.01685067339677605,0.05819572702898624,0.5954116397433811,11.992592592592592,0.7561300939983792
680,2,33.26755194693225,95.2289806547619,-0.008202088423646413,0.3353168872686533,1.25e-05,17.952380952380953,0.0,0.0,0.25111830658535494,21,0.050350371748209,0.00044789555249735713,0.10033449530601501,0.2990548312664032,0.003581243704363469,1.0347085968525697e-05,0.016850673396776046,0.05819572702898626,0.641251700265067,17.952380952380953,0.9029334073974973
681,2,186.083125266364,99.1378668108557,0.019716689024459232,0.4304663349281658,1.25e-05,11.991452991452991,0.0,0.0,0.15030486432902448,117,0.026496965438127518,0.00034286139998584986,0.11617141962051392,0.41624915599823,0.0035812437043634686,1.0347085968525697e-05,0.016850673396776046,0.058195727028986226,0.5924017093120477,11.991452991452991,0.8003448156210092
682,2,3172.640712279732,99.99247246942251,-0.011185453985543811,0.13053271459305987,1.25e-05,19.12097174020823,0.0,0.0,0.11733847731628144,2017,0.03026685118675232,1.9487861209199764e-06,0.12111017853021622,0.4365444481372833,0.003588212548342377,1.0334047805583058e-05,0.0168717318769285,0.05832261040470513,0.6889342379912801,19.12097174020823,0.7792788387881568
683,2,820.5525645828016,99.80200847807384,-0.009247319240655218,0.2118310049176216,1.25e-05,11.695238095238095,0.0,0.0,0.21285859179361644,525,0.0229368694126606,3.5765106076723896e-07,0.10811318457126617,0.449310302734375,0.0036366163456475658,1.0213250647870183e-05,0.017014956916523192,0.05888099523810396,0.588784761428833,11.695238095238095,0.7205771860622224
684,2,685.0848504149255,99.74818226410882,-0.009247319240655218,0.2118310049176216,1.25e-05,11.30317848410758,0.0,0.0,0.16367933710475152,409,0.022951342165470123,1.2440024875104427e-05,0.11420078575611115,0.402336984872818,0.0036406688970682314,1.0162184394630831e-05,0.017038131138915592,0.059038707601072764,0.5897268594622903,11.30317848410758,0.7870706673939245
685,2,679.9844621098349,99.74445149916278,-0.009591355139855295,0.43744244836270807,1.25e-05,15.057071960297767,0.0,0.0,0.21214357414701268,403,0.026641348376870155,7.981647286214866e-06,0.10750142484903336,0.38493192195892334,0.0036406688970682314,1.0162184394630831e-05,0.017038131138915592,0.059038707601072764,0.6246579222880285,15.057071960297767,0.8149380605510683
686,2,192.9670094729361,99.12293767514436,-0.009591355139855295,0.43744244836270807,1.25e-05,12.678260869565218,0.0,0.0,0.2940018005317613,115,0.0267673097550869,6.698867218801752e-05,0.09713919460773468,0.4141088128089905,0.0036462375696366682,1.0121626125944447e-05,0.017065241991615025,0.05914916589218932,0.5961888194084167,12.678260869565218,0.7497116648632547
687,2,2496.910237297095,99.92777958421763,-0.011212350148707629,0.15554729278665036,1.25e-05,15.557207498383969,0.0,0.0,0.21149147393020903,1547,0.024626117199659348,1.5125154277484398e-05,0.10771986097097397,0.42618629336357117,0.0036462375696366682,1.0121626125944449e-05,0.017065241991615025,0.05914916589218932,0.609340538382145,15.557207498383969,0.7899241889763742
688,2,1118.9531491581868,99.8511577967707,0.018343617970293217,0.19717309014363724,1.25e-05,12.41159830268741,0.0,0.0,0.20533578106419945,707,0.022966595366597176,2.2724009340890916e-06,0.10861119627952576,0.4143257737159729,0.003664518553912311,9.992923917690642e-06,0.017127976191435773,0.05950667087143021,0.5885827435125218,12.41159830268741,0.7862378215520014
689,2,693.8365516737838,99.74747379153382,-0.029887084538737934,0.4072905083497365,1.25e-05,13.57843137254902,0.0,0.0,0.2925393874997779,408,0.024829154834151268,7.02184479450807e-06,0.09758161008358002,0.39707666635513306,0.003676644122019167,9.938366489725234e-06,0.0171721361757739,0.059732048916631496,0.629401960355394,13.57843137254902,0.7928462783787765
690,2,403.94264200913204,99.58946744857296,-0.029887084538737934,0.4072905083497365,1.25e-05,12.362903225806452,0.0,0.0,0.12025698124529066,248,0.023801302537322044,3.874893081956543e-05,0.1199088990688324,0.42518001794815063,0.003682630438216879,9.891371960202372e-06,0.01718620749917333,0.05983843157802052,0.5907525944132959,12.362903225806452,0.7543135230099002
691,2,1292.1130317483799,99.86911006974586,-0.013341752027994707,0.1539241362755236,1.25e-05,13.78641975308642,0.0,0.0,0.15404329756523694,810,0.023381706327199936,1.3741984048465383e-06,0.11528810113668442,0.43706920742988586,0.0036826304382168796,9.89137196020237e-06,0.01718620749917333,0.05983843157802053,0.5885086414990601,13.78641975308642,0.7731214005270122
692,2,1266.3060257522443,99.86592138795648,-0.008203394385054708,0.24330464322119952,1.25e-05,12.287705956907478,0.0,0.0,0.2659488376497905,789,0.023798903450369835,2.9077402359689586e-05,0.10057348012924194,0.4321296513080597,0.0036925464018718675,9.816024560459529e-06,0.017244278884648277,0.06009811959780821,0.5965786705452226,12.287705956907478,0.7599593134282961
693,2,183.91355212573703,99.09192836177242,-0.008203394385054708,0.24330464322119952,1.25e-05,12.18018018018018,0.0,0.0,0.2297985266191502,111,0.026940947398543358,5.058946771896444e-05,0.10483986884355545,0.4147154688835144,0.0036970830450614137,9.769107592375822e-06,0.01726070511836661,0.060240334023297544,0.5964839120168943,12.18018018018018,0.7472407334559673
694,2,273.5500091901254,99.41141279353651,-0.024228182517819934,0.36747769514719647,1.25e-05,12.837209302325581,0.0,0.0,0.19699720581882127,172,0.025575892999768257,0.00024367363948840648,0.10958433896303177,0.403913289308548,0.003697083045061414,9.76910759237583e-06,0.017260705118366606,0.060240334023297565,0.5903953483631444,12.837209302325581,0.8250804529633633
695,2,1989.0126177070247,99.91313396208432,-0.008931130366890054,0.1527469864017085,1.25e-05,18.868943606036538,0.0,0.0,0.16886691732761686,1259,0.0267209280282259,1.734096986183431e-05,0.11354445666074753,0.4435979425907135,0.0037045033915350865,9.775759542349189e-06,0.017276128108000367,0.06035323113608773,0.6364320885387085,18.868943606036538,0.773186380755248
696,2,374.34240762367557,99.57102982404363,-0.010663399612531066,0.2175266206264496,1.25e-05,12.624472573839663,0.0,0.0,0.2779413269035378,237,0.024560578167438507,3.3980490115936846e-05,0.09891247749328613,0.41975459456443787,0.0037184450839960813,9.761397443682598e-06,0.017327957155779918,0.060620551950494414,0.5909010159315439,12.624472573839663,0.8355782429377238
697,2,1611.4679374003267,99.89458610684264,-0.002741869818419218,0.14592446302995085,1.25e-05,12.877450980392156,0.0,0.0,0.23860510063827575,1020,0.02390356734395027,2.47464395215502e-05,0.10432408004999161,0.4513948857784271,0.0037272368901159615,9.753952314392957e-06,0.017350138113903926,0.06075729640532369,0.5884039210922578,12.877450980392156,0.7427282972663056
698,2,1615.9240608956538,99.89458610684264,-0.009281751839444042,0.13987146150320767,1.25e-05,14.155882352941177,0.0,0.0,0.28526841919237544,1020,0.024138592183589935,2.4766924980212934e-05,0.09876886755228043,0.4513903856277466,0.0037373875802978926,9.671181235707544e-06,0.017383416103934814,0.06103773016270362,0.5884039210922578,14.155882352941177,0.7477944864361894
699,2,399.56370386930587,99.58797145951614,-0.009281751839444042,0.13987146150320767,1.25e-05,11.82995951417004,0.0,0.0,0.18781465472704773,247,0.023918775841593742,2.121020770573523e-05,0.11142642796039581,0.4316542446613312,0.003747862307308459,9.623518989349217e-06,0.017406913072028886,0.06132438725677268,0.5907560164629206,11.82995951417004,0.7614786649039882
700,3,643.3926490230975,99.74015480580957,-0.012687496423464397,0.3311006945782694,1.25e-05,12.26010101010101,0.0,0.0,0.44058274184805735,396,0.02383612096309662,6.272681503105559e-07,0.07852888852357864,0.42407581210136414,0.003747862307308459,9.623518989349217e-06,0.017406913072028886,0.061324387256772674,0.589040403564771,12.26010101010101,0.7979998865512886
701,3,1115.8332350310593,99.84773814989173,-0.003924095444381237,0.27049422431737186,1.25e-05,12.707246376811595,0.0,0.0,0.46992458063498066,690,0.024407528340816498,1.4693610864924267e-05,0.07435968518257141,0.4418962597846985,0.003753258968628518,9.634676156502055e-06,0.017416765573355867,0.061458793014918855,0.5885971009731292,12.707246376811595,0.7500962205555128
702,3,1548.5638207789566,99.8896451800939,-0.0018139911167647529,0.17255707441464715,1.25e-05,13.632716049382717,0.0,0.0,0.4448511424244508,972,0.023683253675699234,8.50007097596972e-07,0.07815418392419815,0.4407637417316437,0.00375844746175668,9.586985502677488e-06,0.017405509005350994,0.061571946153984085,0.5884238678364107,13.632716049382717,0.7610251815230759
703,3,747.9020254806258,99.7689504602078,-0.0050479252589866516,0.26139340586960313,1.25e-05,12.615212527964205,0.0,0.0,0.4937599215509909,447,0.024023186415433884,4.27039736905499e-07,0.0724276527762413,0.42579707503318787,0.0037684830628504423,9.512565350686269e-06,0.017383902558728966,0.06182080461989518,0.5889216997479433,12.615212527964205,0.812186994941976
704,3,666.2384804627828,99.73963621115382,-0.01197096471194968,0.4562790836348678,1.25e-05,11.964556962025316,0.0,0.0,0.49804964943370134,395,0.023569174110889435,2.8357195333228447e-05,0.07102837413549423,0.39317965507507324,0.00377351480688133,9.465002523932836e-06,0.01737275110102931,0.06197356215913083,0.5903840863251988,11.964556962025316,0.788234618796578
705,3,267.4646852102212,99.34345047195237,-0.01197096471194968,0.4562790836348678,1.25e-05,12.493506493506494,0.0,0.0,0.40633748586288887,154,0.025976620614528656,1.722305933071766e-05,0.08301831781864166,0.38613152503967285,0.0037781481628882253,9.418701838396799e-06,0.017357351221335544,0.0620468780980392,0.5929684596402305,12.493506493506494,0.7667325762185183
706,3,641.1109139708709,99.7408489928738,-0.00019779009744524956,0.4119116857647896,1.25e-05,12.196473551637279,0.0,0.0,0.445680407868935,397,0.023727135732769966,4.7375047529385483e-07,0.07797704637050629,0.40638548135757446,0.003778148162888225,9.4187018383968e-06,0.017357351221335547,0.06204687809803921,0.5890377828996788,12.196473551637279,0.7782407324920674
707,3,1968.0098804470674,99.91096064166837,-0.006193392397835851,0.15255308337509632,1.25e-05,15.68729641693811,0.0,0.0,0.47481744135563164,1228,0.02376416139304638,6.05348350291024e-06,0.07408888638019562,0.4333493113517761,0.003783517120328975,9.397877183634384e-06,0.017347801966139137,0.062159000686930456,0.5883355044095446,15.68729641693811,0.8020701072017999
708,3,676.4822218250833,99.75456108819871,-0.017203774569290026,0.25187065941946846,1.25e-05,11.404761904761905,0.0,0.0,0.41900532628292725,420,0.023007288575172424,7.644073775736615e-06,0.08035250753164291,0.43931224942207336,0.003791727661057257,9.304909593067168e-06,0.017323257283551666,0.062375943366835614,0.5894013600690025,11.404761904761905,0.771963648710932
709,3,199.03186691026602,99.1987818157862,-0.017203774569290026,0.25187065941946846,1.25e-05,12.523809523809524,0.0,0.0,0.4816651801291582,126,0.02665897272527218,3.94379130739253e-05,0.07425174117088318,0.4309702217578888,0.003798065921154454,9.272418794093766e-06,0.017311716888332704,0.06249555727445013,0.5931383215245747,12.523809523809524,0.7457166754064106
710,3,824.1476556449985,99.80084219729375,-0.008105945726856589,0.2908007353544235,1.25e-05,12.165067178502879,0.0,0.0,0.42042237750428707,521,0.0231001153588295,1.245801399818447e-06,0.08133620023727417,0.4475545883178711,0.0037980659211544546,9.272418794093763e-06,0.017311716888332707,0.062495557274450136,0.5887907864722547,12.165067178502879,0.7395069501907949
711,3,642.648823221765,99.74208596595248,-0.009131212346255779,0.2249530816450715,1.25e-05,13.087719298245615,0.0,0.0,0.48541550125617977,399,0.02437264658510685,1.3211281839176081e-05,0.07263416051864624,0.4409039616584778,0.003802963597509463,9.241952774052537e-06,0.01730366536027039,0.06261621464543175,0.5897123260904374,13.087719298245615,0.7755467192570966
712,3,831.0720387790418,99.7992220054051,-0.008722360921092331,0.269982844684273,1.25e-05,11.709864603481625,0.0,0.0,0.4490270896841849,517,0.02404269203543663,4.574997365125455e-05,0.07721078395843506,0.44549232721328735,0.003807037887199357,9.197004371922734e-06,0.017296772419832296,0.06274735185246329,0.6852224367730161,11.709864603481625,0.7532476807009552
713,3,191.2014024427801,99.12293614926546,-0.008722360921092331,0.269982844684273,1.25e-05,12.6,0.0,0.0,0.43883596987572765,115,0.027353482320904732,3.3067346521420404e-05,0.07876094430685043,0.4299738109111786,0.003811524752903618,9.1612633843832e-06,0.017284127191138008,0.06287383512759434,0.6233142852783203,12.6,0.7330715101698171
714,3,240.3020821856321,99.28354022519808,-0.0059923332244638475,0.32977293047212786,1.25e-05,11.97163120567376,0.0,0.0,0.41779700246179263,141,0.025921640917658806,1.6186366337933578e-05,0.08151248842477798,0.40974876284599304,0.003811524752903618,9.161263384383203e-06,0.01728412719113801,0.06287383512759434,0.5955136773434091,11.97163120567376,0.7532658657283647
715,3,1164.6722418043937,99.84916892797396,-0.008497367054224015,0.24179159980267287,1.25e-05,15.30703012912482,0.0,0.0,0.44660965707717437,697,0.026276690885424614,1.0827537153090816e-05,0.07781027257442474,0.4227294623851776,0.0038177503156074308,9.168812937043981e-06,0.017275555556532006,0.06299753971786835,0.5896044266617281,15.30703012912482,0.7845220185249745
716,3,855.264248063016,99.79984060004497,-0.004889889992773533,0.283914447017014,1.25e-05,12.928709055876686,0.0,0.0,0.464728327063074,519,0.024083204567432404,1.385190898872679e-06,0.07512178272008896,0.4321693181991577,0.003822107833386677,9.12740415844692e-06,0.017267072178977553,0.06311083204744387,0.5887938338208061,12.928709055876686,0.7546497775180722
717,3,172.31632885105262,99.03999459402901,-0.004889889992773533,0.283914447017014,1.25e-05,12.133333333333333,0.0,0.0,0.4260088815393921,105,0.02727735973894596,4.301537774153985e-05,0.08019725978374481,0.43551722168922424,0.003830573550624625,9.096754613250629e-06,0.017256970787161124,0.06320402154853126,0.5952870743615287,12.133333333333333,0.7305192402430943
718,3,862.4314218878261,99.79772135714109,-0.011621501296758652,0.38658025301992893,1.25e-05,11.7270955165692,0.0,0.0,0.4636782100961238,513,0.023181362077593803,3.718914376804605e-05,0.07511070370674133,0.4170483946800232,0.003830573550624626,9.096754613250629e-06,0.017256970787161128,0.06320402154853126,0.5894054575273168,11.7270955165692,0.8040957757604053
